,participant.code,round_number,group.delta_value,group.game_payoff_betray,group.game_payoff_betrayed,group.game_payoff_both_defect,group.game_payoff_cooperate_cooperate,group.id_in_subsession,group.match_duration,player.base_payment_cents,player.bonus_payment_cents,player.bonus_round,player.decision,player.id_in_group,player.payoff,player.prolific_id,player.timeout_occurred,player.total_payment_cents,subsession.round_number,participant.id_in_session,session.code,opponent
146,1ztf77g3,9,0.9,25.0,5.0,12.0,21.0,269,14.0,0,0,0,Cooperate,2,5.0,67d00e89869f56bc67682c09,1,0,9,487,0y60vrio,bq2vcotp
147,1ztf77g3,10,0.9,25.0,5.0,12.0,21.0,269,14.0,0,0,0,Cooperate,2,5.0,67d00e89869f56bc67682c09,1,0,10,487,0y60vrio,bq2vcotp
148,1ztf77g3,11,0.9,25.0,5.0,12.0,21.0,269,14.0,0,0,0,Defect,2,12.0,67d00e89869f56bc67682c09,1,0,11,487,0y60vrio,bq2vcotp
149,1ztf77g3,12,0.9,25.0,5.0,12.0,21.0,269,14.0,0,0,0,Cooperate,2,21.0,67d00e89869f56bc67682c09,1,0,12,487,0y60vrio,bq2vcotp
150,1ztf77g3,13,0.9,25.0,5.0,12.0,21.0,269,14.0,0,0,0,Cooperate,2,21.0,67d00e89869f56bc67682c09,1,0,13,487,0y60vrio,bq2vcotp
151,1ztf77g3,14,0.9,25.0,5.0,12.0,21.0,269,14.0,140,12,14,Defect,2,12.0,67d00e89869f56bc67682c09,1,152,14,487,0y60vrio,bq2vcotp
152,2cquitqf,1,0.65,25.0,12.0,17.0,21.0,21,4.0,0,0,0,Defect,1,25.0,664a0d8b5ef52adae600c9fa,1,0,1,39,0y60vrio,dy0se6aa
153,2cquitqf,2,0.65,25.0,12.0,17.0,21.0,21,4.0,0,0,0,Cooperate,1,12.0,664a0d8b5ef52adae600c9fa,1,0,2,39,0y60vrio,dy0se6aa
154,2cquitqf,3,0.65,25.0,12.0,17.0,21.0,21,4.0,0,0,0,Defect,1,17.0,664a0d8b5ef52adae600c9fa,1,0,3,39,0y60vrio,dy0se6aa
155,2cquitqf,4,0.65,25.0,12.0,17.0,21.0,21,4.0,100,12,4,Cooperate,1,12.0,664a0d8b5ef52adae600c9fa,1,112,4,39,0y60vrio,dy0se6aa
156,2otp1d8s,1,0.95,19.0,10.0,11.0,18.0,147,4.0,0,0,0,Cooperate,2,18.0,65f1ee12589aa15061efa22a,0,0,1,299,0y60vrio,7xi9t6n9
157,2otp1d8s,2,0.95,19.0,10.0,11.0,18.0,147,4.0,0,0,0,Cooperate,2,18.0,65f1ee12589aa15061efa22a,0,0,2,299,0y60vrio,7xi9t6n9
158,2otp1d8s,3,0.95,19.0,10.0,11.0,18.0,147,4.0,0,0,0,Cooperate,2,18.0,65f1ee12589aa15061efa22a,0,0,3,299,0y60vrio,7xi9t6n9
159,2otp1d8s,4,0.95,19.0,10.0,11.0,18.0,147,4.0,100,11,4,Defect,2,11.0,65f1ee12589aa15061efa22a,1,111,4,299,0y60vrio,7xi9t6n9
160,2vs99nol,1,0.85,22.0,7.0,14.0,20.0,64,2.0,0,0,0,Cooperate,1,7.0,66c88d10bb76ebef57d6b145,1,0,1,129,0y60vrio,ophzyqep
161,2vs99nol,2,0.85,22.0,7.0,14.0,20.0,64,2.0,100,22,2,Defect,1,22.0,66c88d10bb76ebef57d6b145,1,122,2,129,0y60vrio,ophzyqep
162,2w10nfn5,1,0.9,24.0,4.0,12.0,19.0,114,14.0,0,0,0,Cooperate,2,19.0,6658bbc6589d777bab78b02c,0,0,1,252,0y60vrio,yl1bwnan
163,2w10nfn5,2,0.9,24.0,4.0,12.0,19.0,114,14.0,0,0,0,Defect,2,24.0,6658bbc6589d777bab78b02c,1,0,2,252,0y60vrio,yl1bwnan
164,2w10nfn5,3,0.9,24.0,4.0,12.0,19.0,114,14.0,0,0,0,Cooperate,2,4.0,6658bbc6589d777bab78b02c,1,0,3,252,0y60vrio,yl1bwnan
165,2w10nfn5,4,0.9,24.0,4.0,12.0,19.0,114,14.0,0,0,0,Defect,2,12.0,6658bbc6589d777bab78b02c,1,0,4,252,0y60vrio,yl1bwnan
166,2w10nfn5,5,0.9,24.0,4.0,12.0,19.0,114,14.0,0,0,0,Defect,2,24.0,6658bbc6589d777bab78b02c,1,0,5,252,0y60vrio,yl1bwnan
167,2w10nfn5,6,0.9,24.0,4.0,12.0,19.0,114,14.0,0,0,0,Defect,2,24.0,6658bbc6589d777bab78b02c,1,0,6,252,0y60vrio,yl1bwnan
168,2w10nfn5,7,0.9,24.0,4.0,12.0,19.0,114,14.0,0,0,0,Defect,2,12.0,6658bbc6589d777bab78b02c,1,0,7,252,0y60vrio,yl1bwnan
169,2w10nfn5,8,0.9,24.0,4.0,12.0,19.0,114,14.0,0,0,0,Defect,2,12.0,6658bbc6589d777bab78b02c,1,0,8,252,0y60vrio,yl1bwnan
170,2w10nfn5,9,0.9,24.0,4.0,12.0,19.0,114,14.0,0,0,0,Defect,2,24.0,6658bbc6589d777bab78b02c,1,0,9,252,0y60vrio,yl1bwnan
171,2w10nfn5,10,0.9,24.0,4.0,12.0,19.0,114,14.0,0,0,0,Cooperate,2,19.0,6658bbc6589d777bab78b02c,1,0,10,252,0y60vrio,yl1bwnan
172,2w10nfn5,11,0.9,24.0,4.0,12.0,19.0,114,14.0,0,0,0,Defect,2,12.0,6658bbc6589d777bab78b02c,1,0,11,252,0y60vrio,yl1bwnan
173,2w10nfn5,12,0.9,24.0,4.0,12.0,19.0,114,14.0,0,0,0,Cooperate,2,4.0,6658bbc6589d777bab78b02c,1,0,12,252,0y60vrio,yl1bwnan
174,2w10nfn5,13,0.9,24.0,4.0,12.0,19.0,114,14.0,0,0,0,Defect,2,24.0,6658bbc6589d777bab78b02c,1,0,13,252,0y60vrio,yl1bwnan
175,2w10nfn5,14,0.9,24.0,4.0,12.0,19.0,114,14.0,140,4,14,Cooperate,2,4.0,6658bbc6589d777bab78b02c,1,144,14,252,0y60vrio,yl1bwnan
176,2xf0ymuj,1,0.65,20.0,1.0,7.0,17.0,258,5.0,0,0,0,Cooperate,2,17.0,67fb8732b30eba4870dfeb04,0,0,1,467,0y60vrio,bewozwmg
177,2xf0ymuj,2,0.65,20.0,1.0,7.0,17.0,258,5.0,0,0,0,Defect,2,7.0,67fb8732b30eba4870dfeb04,0,0,2,467,0y60vrio,bewozwmg
178,2xf0ymuj,3,0.65,20.0,1.0,7.0,17.0,258,5.0,0,0,0,Cooperate,2,17.0,67fb8732b30eba4870dfeb04,1,0,3,467,0y60vrio,bewozwmg
179,2xf0ymuj,4,0.65,20.0,1.0,7.0,17.0,258,5.0,0,0,0,Defect,2,20.0,67fb8732b30eba4870dfeb04,1,0,4,467,0y60vrio,bewozwmg
180,2xf0ymuj,5,0.65,20.0,1.0,7.0,17.0,258,5.0,100,17,5,Cooperate,2,17.0,67fb8732b30eba4870dfeb04,0,117,5,467,0y60vrio,bewozwmg
181,2xmsgs0z,1,0.75,24.0,1.0,11.0,16.0,80,2.0,0,0,0,Defect,2,24.0,672268205351c30413c9837e,1,0,1,165,0y60vrio,7pgiioy1
182,2xmsgs0z,2,0.75,24.0,1.0,11.0,16.0,80,2.0,100,1,2,Cooperate,2,1.0,672268205351c30413c9837e,1,101,2,165,0y60vrio,7pgiioy1
183,33bbn5ww,1,0.7,22.0,9.0,10.0,17.0,18,1.0,100,9,1,Cooperate,1,9.0,6665fdcffb9c8e828cd159cd,1,109,1,34,0y60vrio,5ldnhka5
184,34ta0zc3,1,0.8,8.0,1.0,4.0,5.0,172,7.0,0,0,0,Defect,2,4.0,670fdc6fd1367ae0f94702bf,1,0,1,321,0y60vrio,jq6n2v9z
185,34ta0zc3,2,0.8,8.0,1.0,4.0,5.0,172,7.0,0,0,0,Defect,2,4.0,670fdc6fd1367ae0f94702bf,1,0,2,321,0y60vrio,jq6n2v9z
186,34ta0zc3,3,0.8,8.0,1.0,4.0,5.0,172,7.0,0,0,0,Defect,2,8.0,670fdc6fd1367ae0f94702bf,0,0,3,321,0y60vrio,jq6n2v9z
187,34ta0zc3,4,0.8,8.0,1.0,4.0,5.0,172,7.0,0,0,0,Defect,2,8.0,670fdc6fd1367ae0f94702bf,1,0,4,321,0y60vrio,jq6n2v9z
188,34ta0zc3,5,0.8,8.0,1.0,4.0,5.0,172,7.0,0,0,0,Cooperate,2,1.0,670fdc6fd1367ae0f94702bf,1,0,5,321,0y60vrio,jq6n2v9z
189,34ta0zc3,6,0.8,8.0,1.0,4.0,5.0,172,7.0,0,0,0,Cooperate,2,1.0,670fdc6fd1367ae0f94702bf,1,0,6,321,0y60vrio,jq6n2v9z
190,34ta0zc3,7,0.8,8.0,1.0,4.0,5.0,172,7.0,100,1,7,Cooperate,2,1.0,670fdc6fd1367ae0f94702bf,1,101,7,321,0y60vrio,jq6n2v9z
191,351b6hkv,1,0.6,13.0,2.0,5.0,12.0,6,1.0,100,13,1,Defect,1,13.0,659ba3fa39833e0455675030,0,113,1,9,0y60vrio,w81qpc0n
192,3561bnha,1,0.85,21.0,3.0,10.0,19.0,98,2.0,0,0,0,Cooperate,1,3.0,67f0c5d37f91ceae5cb3b318,1,0,1,206,0y60vrio,n8sp7lq5
193,3561bnha,2,0.85,21.0,3.0,10.0,19.0,98,2.0,100,21,2,Defect,1,21.0,67f0c5d37f91ceae5cb3b318,1,121,2,206,0y60vrio,n8sp7lq5
194,377vdq56,1,0.6,17.0,4.0,10.0,16.0,228,2.0,0,0,0,Cooperate,2,16.0,67c832566c0dd3e700710ddf,1,0,1,413,0y60vrio,dxl8wfgx
195,377vdq56,2,0.6,17.0,4.0,10.0,16.0,228,2.0,100,10,2,Defect,2,10.0,67c832566c0dd3e700710ddf,0,110,2,413,0y60vrio,dxl8wfgx
196,3bgjmrsw,1,0.5,17.0,1.0,2.0,16.0,135,3.0,0,0,0,Cooperate,2,1.0,6738d09a032bf7224008ce7e,1,0,1,286,0y60vrio,kf25mqdc
197,3bgjmrsw,2,0.5,17.0,1.0,2.0,16.0,135,3.0,0,0,0,Defect,2,17.0,6738d09a032bf7224008ce7e,1,0,2,286,0y60vrio,kf25mqdc
198,3bgjmrsw,3,0.5,17.0,1.0,2.0,16.0,135,3.0,100,2,3,Defect,2,2.0,6738d09a032bf7224008ce7e,1,102,3,286,0y60vrio,kf25mqdc
199,3c00s223,1,0.8,20.0,8.0,9.0,17.0,17,1.0,100,17,1,Cooperate,2,17.0,601a788b7ab49028cd7a4ad4,0,117,1,31,0y60vrio,i6lauwen
200,3gu75fzg,1,0.55,12.0,2.0,6.0,9.0,249,1.0,100,2,1,Cooperate,2,2.0,6677be3022288c5eff9880c0,0,102,1,450,0y60vrio,9pt54hvr
201,3l2o2kmv,1,0.55,23.0,1.0,2.0,16.0,124,2.0,0,0,0,Cooperate,2,1.0,67efb40e109c97ac3a0505b2,1,0,1,276,0y60vrio,03al49ih
202,3l2o2kmv,2,0.55,23.0,1.0,2.0,16.0,124,2.0,100,23,2,Defect,2,23.0,67efb40e109c97ac3a0505b2,1,123,2,276,0y60vrio,03al49ih
203,3l5wkdzp,1,0.65,17.0,1.0,4.0,12.0,10,1.0,100,12,1,Cooperate,1,12.0,66478f227d798174d213c66e,0,112,1,17,0y60vrio,bhog5k6f
204,3r8wsf6q,1,0.95,21.0,3.0,4.0,18.0,28,10.0,0,0,0,Cooperate,2,3.0,58a5cf959e040a0001399f07,1,0,1,55,0y60vrio,ntnptxql
205,3r8wsf6q,2,0.95,21.0,3.0,4.0,18.0,28,10.0,0,0,0,Defect,2,21.0,58a5cf959e040a0001399f07,1,0,2,55,0y60vrio,ntnptxql
206,3r8wsf6q,3,0.95,21.0,3.0,4.0,18.0,28,10.0,0,0,0,Defect,2,21.0,58a5cf959e040a0001399f07,1,0,3,55,0y60vrio,ntnptxql
207,3r8wsf6q,4,0.95,21.0,3.0,4.0,18.0,28,10.0,0,0,0,Defect,2,4.0,58a5cf959e040a0001399f07,1,0,4,55,0y60vrio,ntnptxql
208,3r8wsf6q,5,0.95,21.0,3.0,4.0,18.0,28,10.0,0,0,0,Cooperate,2,3.0,58a5cf959e040a0001399f07,1,0,5,55,0y60vrio,ntnptxql
209,3r8wsf6q,6,0.95,21.0,3.0,4.0,18.0,28,10.0,0,0,0,Defect,2,4.0,58a5cf959e040a0001399f07,1,0,6,55,0y60vrio,ntnptxql
210,3r8wsf6q,7,0.95,21.0,3.0,4.0,18.0,28,10.0,0,0,0,Defect,2,4.0,58a5cf959e040a0001399f07,1,0,7,55,0y60vrio,ntnptxql
211,3r8wsf6q,8,0.95,21.0,3.0,4.0,18.0,28,10.0,0,0,0,Defect,2,4.0,58a5cf959e040a0001399f07,1,0,8,55,0y60vrio,ntnptxql
212,3r8wsf6q,9,0.95,21.0,3.0,4.0,18.0,28,10.0,0,0,0,Defect,2,21.0,58a5cf959e040a0001399f07,1,0,9,55,0y60vrio,ntnptxql
213,3r8wsf6q,10,0.95,21.0,3.0,4.0,18.0,28,10.0,100,21,10,Defect,2,21.0,58a5cf959e040a0001399f07,1,121,10,55,0y60vrio,ntnptxql
214,3rlw5tzl,1,0.8,24.0,1.0,18.0,19.0,214,18.0,0,0,0,Cooperate,1,19.0,67895c93d815b5157dfd15e2,0,0,1,391,0y60vrio,ltkxykxa
215,3rlw5tzl,2,0.8,24.0,1.0,18.0,19.0,214,18.0,0,0,0,Cooperate,1,1.0,67895c93d815b5157dfd15e2,1,0,2,391,0y60vrio,ltkxykxa
216,3rlw5tzl,3,0.8,24.0,1.0,18.0,19.0,214,18.0,0,0,0,Defect,1,24.0,67895c93d815b5157dfd15e2,1,0,3,391,0y60vrio,ltkxykxa
217,3rlw5tzl,4,0.8,24.0,1.0,18.0,19.0,214,18.0,0,0,0,Defect,1,18.0,67895c93d815b5157dfd15e2,1,0,4,391,0y60vrio,ltkxykxa
218,3rlw5tzl,5,0.8,24.0,1.0,18.0,19.0,214,18.0,0,0,0,Defect,1,24.0,67895c93d815b5157dfd15e2,1,0,5,391,0y60vrio,ltkxykxa
219,3rlw5tzl,6,0.8,24.0,1.0,18.0,19.0,214,18.0,0,0,0,Cooperate,1,19.0,67895c93d815b5157dfd15e2,1,0,6,391,0y60vrio,ltkxykxa
220,3rlw5tzl,7,0.8,24.0,1.0,18.0,19.0,214,18.0,0,0,0,Cooperate,1,19.0,67895c93d815b5157dfd15e2,1,0,7,391,0y60vrio,ltkxykxa
221,3rlw5tzl,8,0.8,24.0,1.0,18.0,19.0,214,18.0,0,0,0,Cooperate,1,1.0,67895c93d815b5157dfd15e2,1,0,8,391,0y60vrio,ltkxykxa
222,3rlw5tzl,9,0.8,24.0,1.0,18.0,19.0,214,18.0,0,0,0,Cooperate,1,19.0,67895c93d815b5157dfd15e2,1,0,9,391,0y60vrio,ltkxykxa
223,3rlw5tzl,10,0.8,24.0,1.0,18.0,19.0,214,18.0,0,0,0,Cooperate,1,19.0,67895c93d815b5157dfd15e2,1,0,10,391,0y60vrio,ltkxykxa
224,3rlw5tzl,11,0.8,24.0,1.0,18.0,19.0,214,18.0,0,0,0,Cooperate,1,1.0,67895c93d815b5157dfd15e2,1,0,11,391,0y60vrio,ltkxykxa
225,3rlw5tzl,12,0.8,24.0,1.0,18.0,19.0,214,18.0,0,0,0,Defect,1,18.0,67895c93d815b5157dfd15e2,1,0,12,391,0y60vrio,ltkxykxa
226,3rlw5tzl,13,0.8,24.0,1.0,18.0,19.0,214,18.0,0,0,0,Cooperate,1,19.0,67895c93d815b5157dfd15e2,1,0,13,391,0y60vrio,ltkxykxa
227,3rlw5tzl,14,0.8,24.0,1.0,18.0,19.0,214,18.0,0,0,0,Cooperate,1,1.0,67895c93d815b5157dfd15e2,1,0,14,391,0y60vrio,ltkxykxa
228,3rlw5tzl,15,0.8,24.0,1.0,18.0,19.0,214,18.0,0,0,0,Cooperate,1,19.0,67895c93d815b5157dfd15e2,1,0,15,391,0y60vrio,ltkxykxa
229,3rlw5tzl,16,0.8,24.0,1.0,18.0,19.0,214,18.0,0,0,0,Cooperate,1,19.0,67895c93d815b5157dfd15e2,1,0,16,391,0y60vrio,ltkxykxa
230,3rlw5tzl,17,0.8,24.0,1.0,18.0,19.0,214,18.0,0,0,0,Cooperate,1,19.0,67895c93d815b5157dfd15e2,1,0,17,391,0y60vrio,ltkxykxa
231,3rlw5tzl,18,0.8,24.0,1.0,18.0,19.0,214,18.0,180,1,18,Cooperate,1,1.0,67895c93d815b5157dfd15e2,1,181,18,391,0y60vrio,ltkxykxa
232,3v3hqhvf,1,0.9,21.0,4.0,5.0,14.0,90,6.0,0,0,0,Cooperate,1,4.0,6651d67c16a15ab9a2efbe48,1,0,1,108,0y60vrio,58hujyf4
233,3v3hqhvf,2,0.9,21.0,4.0,5.0,14.0,90,6.0,0,0,0,Cooperate,1,14.0,6651d67c16a15ab9a2efbe48,1,0,2,108,0y60vrio,58hujyf4
234,3v3hqhvf,3,0.9,21.0,4.0,5.0,14.0,90,6.0,0,0,0,Defect,1,21.0,6651d67c16a15ab9a2efbe48,1,0,3,108,0y60vrio,58hujyf4
235,3v3hqhvf,4,0.9,21.0,4.0,5.0,14.0,90,6.0,0,0,0,Cooperate,1,14.0,6651d67c16a15ab9a2efbe48,1,0,4,108,0y60vrio,58hujyf4
236,3v3hqhvf,5,0.9,21.0,4.0,5.0,14.0,90,6.0,0,0,0,Defect,1,5.0,6651d67c16a15ab9a2efbe48,1,0,5,108,0y60vrio,58hujyf4
237,3v3hqhvf,6,0.9,21.0,4.0,5.0,14.0,90,6.0,100,5,6,Defect,1,5.0,6651d67c16a15ab9a2efbe48,1,105,6,108,0y60vrio,58hujyf4
238,40dl3b0a,1,0.7,21.0,4.0,7.0,15.0,82,4.0,0,0,0,Defect,2,7.0,6777cd52fe65fb187a8e4558,1,0,1,171,0y60vrio,v208v1ha
239,40dl3b0a,2,0.7,21.0,4.0,7.0,15.0,82,4.0,0,0,0,Cooperate,2,15.0,6777cd52fe65fb187a8e4558,1,0,2,171,0y60vrio,v208v1ha
240,40dl3b0a,3,0.7,21.0,4.0,7.0,15.0,82,4.0,0,0,0,Cooperate,2,4.0,6777cd52fe65fb187a8e4558,1,0,3,171,0y60vrio,v208v1ha
241,40dl3b0a,4,0.7,21.0,4.0,7.0,15.0,82,4.0,100,21,4,Defect,2,21.0,6777cd52fe65fb187a8e4558,1,121,4,171,0y60vrio,v208v1ha
242,410udqvy,1,0.65,22.0,3.0,10.0,14.0,31,2.0,0,0,0,Defect,1,22.0,66a1562922a51371d59caaa1,1,0,1,53,0y60vrio,q2i33c29
243,410udqvy,2,0.65,22.0,3.0,10.0,14.0,31,2.0,100,14,2,Cooperate,1,14.0,66a1562922a51371d59caaa1,1,114,2,53,0y60vrio,q2i33c29
244,47ldoi51,1,0.55,25.0,2.0,6.0,21.0,24,1.0,100,2,1,Cooperate,1,2.0,5e1647f6f52510000a7389b6,1,102,1,45,0y60vrio,zmxwhztc
245,49cn6hw6,1,0.9,21.0,3.0,6.0,15.0,218,6.0,0,0,0,Cooperate,1,15.0,66bd13f51047fbf3a50f105e,1,0,1,394,0y60vrio,7hcrsjga
246,49cn6hw6,2,0.9,21.0,3.0,6.0,15.0,218,6.0,0,0,0,Cooperate,1,15.0,66bd13f51047fbf3a50f105e,1,0,2,394,0y60vrio,7hcrsjga
247,49cn6hw6,3,0.9,21.0,3.0,6.0,15.0,218,6.0,0,0,0,Cooperate,1,15.0,66bd13f51047fbf3a50f105e,1,0,3,394,0y60vrio,7hcrsjga
248,49cn6hw6,4,0.9,21.0,3.0,6.0,15.0,218,6.0,0,0,0,Cooperate,1,3.0,66bd13f51047fbf3a50f105e,1,0,4,394,0y60vrio,7hcrsjga
249,49cn6hw6,5,0.9,21.0,3.0,6.0,15.0,218,6.0,0,0,0,Cooperate,1,3.0,66bd13f51047fbf3a50f105e,1,0,5,394,0y60vrio,7hcrsjga
250,49cn6hw6,6,0.9,21.0,3.0,6.0,15.0,218,6.0,100,3,6,Cooperate,1,3.0,66bd13f51047fbf3a50f105e,1,103,6,394,0y60vrio,7hcrsjga
251,4bcwkgpi,1,0.5,22.0,13.0,16.0,19.0,198,1.0,100,19,1,Cooperate,1,19.0,67adb520391eb17f214a50b4,1,119,1,360,0y60vrio,rsvl799b
252,4cjfpb1h,1,0.55,10.0,3.0,5.0,8.0,106,4.0,0,0,0,Defect,1,5.0,5de311645feb6e33b01682db,1,0,1,234,0y60vrio,g7gkgdus
253,4cjfpb1h,2,0.55,10.0,3.0,5.0,8.0,106,4.0,0,0,0,Cooperate,1,3.0,5de311645feb6e33b01682db,1,0,2,234,0y60vrio,g7gkgdus
254,4cjfpb1h,3,0.55,10.0,3.0,5.0,8.0,106,4.0,0,0,0,Cooperate,1,8.0,5de311645feb6e33b01682db,1,0,3,234,0y60vrio,g7gkgdus
255,4cjfpb1h,4,0.55,10.0,3.0,5.0,8.0,106,4.0,100,10,4,Defect,1,10.0,5de311645feb6e33b01682db,1,110,4,234,0y60vrio,g7gkgdus
256,4gajtbdf,1,0.9,20.0,1.0,13.0,19.0,73,3.0,0,0,0,Defect,2,20.0,67f18f78356ff38124711038,1,0,1,152,0y60vrio,xsc4jtvg
257,4gajtbdf,2,0.9,20.0,1.0,13.0,19.0,73,3.0,0,0,0,Defect,2,13.0,67f18f78356ff38124711038,1,0,2,152,0y60vrio,xsc4jtvg
258,4gajtbdf,3,0.9,20.0,1.0,13.0,19.0,73,3.0,100,13,3,Defect,2,13.0,67f18f78356ff38124711038,1,113,3,152,0y60vrio,xsc4jtvg
259,4lt0em58,1,0.75,23.0,2.0,6.0,13.0,253,3.0,0,0,0,Cooperate,2,13.0,672bb827792cbf84cea1e3d4,1,0,1,458,0y60vrio,a19zr4s6
260,4lt0em58,2,0.75,23.0,2.0,6.0,13.0,253,3.0,0,0,0,Defect,2,6.0,672bb827792cbf84cea1e3d4,1,0,2,458,0y60vrio,a19zr4s6
261,4lt0em58,3,0.75,23.0,2.0,6.0,13.0,253,3.0,100,23,3,Defect,2,23.0,672bb827792cbf84cea1e3d4,1,123,3,458,0y60vrio,a19zr4s6
262,4o9096d7,1,0.95,21.0,1.0,3.0,19.0,14,6.0,0,0,0,Cooperate,1,1.0,678d2c14b4c8f25bad8614a0,0,0,1,25,0y60vrio,ycag1rc0
263,4o9096d7,2,0.95,21.0,1.0,3.0,19.0,14,6.0,0,0,0,Cooperate,1,1.0,678d2c14b4c8f25bad8614a0,0,0,2,25,0y60vrio,ycag1rc0
264,4o9096d7,3,0.95,21.0,1.0,3.0,19.0,14,6.0,0,0,0,Cooperate,1,1.0,678d2c14b4c8f25bad8614a0,0,0,3,25,0y60vrio,ycag1rc0
265,4o9096d7,4,0.95,21.0,1.0,3.0,19.0,14,6.0,0,0,0,Cooperate,1,1.0,678d2c14b4c8f25bad8614a0,1,0,4,25,0y60vrio,ycag1rc0
266,4o9096d7,5,0.95,21.0,1.0,3.0,19.0,14,6.0,0,0,0,Defect,1,3.0,678d2c14b4c8f25bad8614a0,0,0,5,25,0y60vrio,ycag1rc0
267,4o9096d7,6,0.95,21.0,1.0,3.0,19.0,14,6.0,100,3,6,Defect,1,3.0,678d2c14b4c8f25bad8614a0,0,103,6,25,0y60vrio,ycag1rc0
268,4wsla6wc,1,0.5,18.0,6.0,12.0,14.0,243,3.0,0,0,0,Cooperate,2,6.0,6630ec10efe9f6624eb24482,1,0,1,438,0y60vrio,btkcuoot
269,4wsla6wc,2,0.5,18.0,6.0,12.0,14.0,243,3.0,0,0,0,Cooperate,2,6.0,6630ec10efe9f6624eb24482,1,0,2,438,0y60vrio,btkcuoot
270,4wsla6wc,3,0.5,18.0,6.0,12.0,14.0,243,3.0,100,6,3,Cooperate,2,6.0,6630ec10efe9f6624eb24482,1,106,3,438,0y60vrio,btkcuoot
271,523ghnwf,1,0.95,23.0,6.0,17.0,18.0,104,18.0,0,0,0,Defect,2,17.0,672380a64e984ba03695602f,0,0,1,227,0y60vrio,aeia1evo
272,523ghnwf,2,0.95,23.0,6.0,17.0,18.0,104,18.0,0,0,0,Defect,2,17.0,672380a64e984ba03695602f,1,0,2,227,0y60vrio,aeia1evo
273,523ghnwf,3,0.95,23.0,6.0,17.0,18.0,104,18.0,0,0,0,Cooperate,2,6.0,672380a64e984ba03695602f,1,0,3,227,0y60vrio,aeia1evo
274,523ghnwf,4,0.95,23.0,6.0,17.0,18.0,104,18.0,0,0,0,Defect,2,17.0,672380a64e984ba03695602f,0,0,4,227,0y60vrio,aeia1evo
275,523ghnwf,5,0.95,23.0,6.0,17.0,18.0,104,18.0,0,0,0,Defect,2,17.0,672380a64e984ba03695602f,1,0,5,227,0y60vrio,aeia1evo
276,523ghnwf,6,0.95,23.0,6.0,17.0,18.0,104,18.0,0,0,0,Defect,2,23.0,672380a64e984ba03695602f,1,0,6,227,0y60vrio,aeia1evo
277,523ghnwf,7,0.95,23.0,6.0,17.0,18.0,104,18.0,0,0,0,Cooperate,2,6.0,672380a64e984ba03695602f,1,0,7,227,0y60vrio,aeia1evo
278,523ghnwf,8,0.95,23.0,6.0,17.0,18.0,104,18.0,0,0,0,Cooperate,2,18.0,672380a64e984ba03695602f,1,0,8,227,0y60vrio,aeia1evo
279,523ghnwf,9,0.95,23.0,6.0,17.0,18.0,104,18.0,0,0,0,Cooperate,2,6.0,672380a64e984ba03695602f,0,0,9,227,0y60vrio,aeia1evo
280,523ghnwf,10,0.95,23.0,6.0,17.0,18.0,104,18.0,0,0,0,Cooperate,2,6.0,672380a64e984ba03695602f,0,0,10,227,0y60vrio,aeia1evo
281,523ghnwf,11,0.95,23.0,6.0,17.0,18.0,104,18.0,0,0,0,Cooperate,2,18.0,672380a64e984ba03695602f,1,0,11,227,0y60vrio,aeia1evo
282,523ghnwf,12,0.95,23.0,6.0,17.0,18.0,104,18.0,0,0,0,Defect,2,23.0,672380a64e984ba03695602f,1,0,12,227,0y60vrio,aeia1evo
283,523ghnwf,13,0.95,23.0,6.0,17.0,18.0,104,18.0,0,0,0,Defect,2,17.0,672380a64e984ba03695602f,0,0,13,227,0y60vrio,aeia1evo
284,523ghnwf,14,0.95,23.0,6.0,17.0,18.0,104,18.0,0,0,0,Defect,2,23.0,672380a64e984ba03695602f,1,0,14,227,0y60vrio,aeia1evo
285,523ghnwf,15,0.95,23.0,6.0,17.0,18.0,104,18.0,0,0,0,Defect,2,17.0,672380a64e984ba03695602f,1,0,15,227,0y60vrio,aeia1evo
286,523ghnwf,16,0.95,23.0,6.0,17.0,18.0,104,18.0,0,0,0,Cooperate,2,18.0,672380a64e984ba03695602f,0,0,16,227,0y60vrio,aeia1evo
287,523ghnwf,17,0.95,23.0,6.0,17.0,18.0,104,18.0,0,0,0,Cooperate,2,18.0,672380a64e984ba03695602f,0,0,17,227,0y60vrio,aeia1evo
288,523ghnwf,18,0.95,23.0,6.0,17.0,18.0,104,18.0,180,17,18,Defect,2,17.0,672380a64e984ba03695602f,1,197,18,227,0y60vrio,aeia1evo
289,53ylwv4g,1,0.95,23.0,6.0,11.0,17.0,238,10.0,0,0,0,Defect,2,11.0,65feaaac53eb219f09ad5ea0,1,0,1,429,0y60vrio,h9apc56r
290,53ylwv4g,2,0.95,23.0,6.0,11.0,17.0,238,10.0,0,0,0,Defect,2,11.0,65feaaac53eb219f09ad5ea0,1,0,2,429,0y60vrio,h9apc56r
291,53ylwv4g,3,0.95,23.0,6.0,11.0,17.0,238,10.0,0,0,0,Defect,2,23.0,65feaaac53eb219f09ad5ea0,1,0,3,429,0y60vrio,h9apc56r
292,53ylwv4g,4,0.95,23.0,6.0,11.0,17.0,238,10.0,0,0,0,Cooperate,2,6.0,65feaaac53eb219f09ad5ea0,1,0,4,429,0y60vrio,h9apc56r
